CONVENIO COLECTIVO PARA EL GRUPO DE EMPRESAS CENTRO FARMACÉUTICO DEL NORTE Y CENTRO DISTRIBUIDOR DEL NORTE PARA LOS AÑOS 2016-2017-2018-2019-2020 - 2016,convenio-colectivo-para-el-grupo-de-empresas-centro-farmac-utico-del-norte-y-centro-distribuidor-del-norte-para-los-a-os-2016-2017-2018-2019-2020,Spain,es,2016
ESP RENFE Operadora - 2019,ii-convenio-colectivo-grupo-renfe-2019,Spain,es,2019
"ACTA DE ACUERDO DE LA COMISIÓN NEGOCIADORA RELATIVA AL I ACUERDO MARCO DE ADAPTACIÓN Y MEJORA DEL XIX CONVENIO GENERAL DE LA INDUSTRIA QUÍMICA PARA ERCROS, S.A., 2019. - 2019",acta-de-acuerdo-de-la-comisi-n-negociadora-relativa-al-i-acuerdo-marco-de-adaptaci-n-y-mejora-del-xix-convenio-general-de-la-industria-qu-mica-para-ercros-s-a-2019-,Spain,es,2019
"II CONVENIO COLECTIVO DE OFICINAS CORPORATIVAS DEL GRUPO SIEMENS GAMESA RENEWABLE ENERGY, 2019 - 2020 - 2019",ii-convenio-colectivo-de-oficinas-corporativas-del-grupo-siemens-gamesa-renewable-energy-2019---2020,Spain,es,2019
"CONVENIO COLECTIVO ÚNICO MAHOU, S.A. 2019-2023 - 2019",convenio-colectivo-nico-mahou-s-a-2019-2023,Spain,es,2019
"CONVENIO COLECTIVO DE LA EMPRESA ELECTRO DEPOT ESPAÑA, S.L.U., 2019 – 2021 - 2019",convenio-colectivo-de-la-empresa-electro-depot-espa-a-s-l-u-2019-2021,Spain,es,2019
"ESP National Federation of Perfumers and Drugstores of Spain (FENPYDE), ESP National Federation of Herbodontic Associations (FENADIHER) - 2017",convenio-colectivo-estatal-del-comercio-minorista-de-droguer-as-herborister-as-y-perfumer-as-2017---2018,Spain,es,2017
XXIII CONVENIO COLECTIVO DE BANCA 2015/2018 - 2015,xxiii-convenio-colectivo-de-banca-2015-2018,Spain,es,2015
"XVII Convenio colectivo estatal de empresas de consultoría, y estudios de mercados y de la opinión pública, 2019 - 2010",xvii-convenio-colectivo-estatal-de-empresas-de-consultor-a-y-estudios-de-mercados-y-de-la-opini-n-p-blica-2019,Spain,es,2010
"CONVENIO COLECTIVO ESTATAL PARA LAS EMPRESAS DEDICADAS AL COMERCIO DE FLORES Y PLANTAS, 2018 - 2020 - 2018",convenio-colectivo-estatal-para-las-empresas-dedicadas-al-comercio-de-flores-y-plantas-2018---2020,Spain,es,2018
"VIII CONVENIO COLECTIVO SECTORIAL DE ÁMBITO ESTATAL DE LAS ADMINISTRACIONES DE LOTERÍAS, 2019 - 2017",viii-convenio-colectivo-sectorial-de-mbito-estatal-de-las-administraciones-de-loter-as-2019,Spain,es,2017
"ACUERDO DE PRÓRROGA DEL I CONVENIO COLECTIVO DE ADMINISTRADOR DE INFRAESTRUCTURAS FERROVIARIAS, 2009 - 2010 - 2009",acuerdo-de-pr-rroga-del-i-convenio-colectivo-de-administrador-de-infraestructuras-ferroviarias-2009---2010,Spain,es,2009
"CONVENIO COLECTIVO DE LA EMPRESA ISS FACILITY SERVICES, S.A. (SERVICIOS AUXILIARES Y SUS TRABAJADORES), 2014 - 2016 - 2014",convenio-colectivo-de-la-empresa-iss-facility-services-s-a-servicios-auxiliares-y-sus-trabajadores-2014---2016,Spain,es,2014
"CONVENIO COLECTIVO PROPIO ACCIONA MULTISERVICIOS, SA. 2013 - 2014 - 2013",convenio-colectivo-propio-acciona-multiservicios-sa-2013---2014,Spain,es,2013
"Convenio Colectivo de Oficinas y Despachos de la Comunidad de Madrid, 2013 - 2017 - 2013",convenio-colectivo-de-oficinas-y-despachos-de-la-comunidad-de-madrid-2013---2017,Spain,es,2013
"ACTA DE CONSTÍTUCÍÓN DE LA COMISIÓN NEGOCIADORA DEL V CONVENIO COLECTIVO DEL TRANSPORTE DE ENFERMOS Y ACCIDENTADOS EN AMBULANCIA DE LA COMUNIDAD DE MADRID, 2014 - 2016 - 2014",acta-de-const-tuc-n-de-la-comisi-n-negociadora-del-v-convenio-colectivo-del-transporte-de-enfermos-y-accidentados-en-ambulancia-de-la-comunidad-de-madrid-2014---2016,Spain,es,2014
"PRIMER CONVENIO COLECTIVO DEL PERSONAL DOCENTE E INVESTIGADOR CON CONTRATO LABORAL DE LAS UNIVERSIDADES PÚBLICAS DE ANDALUCÍA, 2008 - 2009 - 2008",primer-convenio-colectivo-del-personal-docente-e-investigador-con-contrato-laboral-de-las-universidades-p-blicas-de-andaluc-a-2008---2009,Spain,es,2008
"CONVENIO COLECTIVO DE HOSTELERIA DE BIZKAIA, Años 2018-2020 - 2018",convenio-colectivo-de-hosteleria-de-bizkaia-a-os-2018-2020,Spain,es,2018
"Convenio Colectivo del Sector de Comercio Textil de la Comunidad Autónoma de Madrid, suscrito por Acotex, Acitex, CC OO y UGT, 2016 - 2017 - 2016",convenio-colectivo-del-sector-de-comercio-textil-de-la-comunidad-aut-noma-de-madrid-suscrito-por-acotex-acitex-cc-oo-y-ugt-2016---2017,Spain,es,2016
"CONVENIO COLECTIVO DEL COMERCIO VARIO DE LA COMUNIDAD DE MADRID PARA EL AÑO 2015, 2016 y 2017 - 2015",convenio-colectivo-del-comercio-vario-de-la-comunidad-de-madrid-para-el-a-o-2015-2016-y-2017,Spain,es,2015
"IV CONVENIO COLECTIVO DE LA ASOCIACIÓN ALDEAS INFANTILES SOS DE ESPAÑA, 2008 - 2011 - 2008",iv-convenio-colectivo-de-la-asociaci-n-aldeas-infantiles-sos-de-espa-a-2008---2011,Spain,es,2008
"XI CONVENIO COLECTIVO DE ÁMBITO ESTATAL DE CENTROS DE ASISTENCIA Y EDUCACIÓN INFANTIL, 2010 - 2013 - 2010",xi-convenio-colectivo-de-mbito-estatal-de-centros-de-asistencia-y-educaci-n-infantil-2010---2013,Spain,es,2010
ESP CNA - 2014,convenio-colectivo-laboral-del-comercio-de-muebles-de-la-comunidad-de-madrid-2014---2017,Spain,es,2014
XXI CONVENIO COLECTIVO DE AUTOESCUELAS 2008 - 2009 - 2008,xxi-convenio-colectivo-de-autoescuelas-2008---2009,Spain,es,2008
ESP Spanish Confederation of Savings Banks (CECA) - 2018,convenio-colectivo-para-las-cajas-y-entidades-financieras-de-ahorro-2018,Spain,es,2018
ESP National Union of Credit Cooperatives - 2015,xxi-convenio-colectivo-para-las-sociedades-cooperativas-de-cr-dito-2015---2018,Spain,es,2015
"ESP UNESPA, ESP AMAT, ESP ASECORE - 2016",convenio-colectivo-general-de-mbito-estatal-para-las-entidades-de-seguros-reaseguros-y-mutuas-colaboradoras-con-la-seguridad-social-a-os-2016-a-2019,Spain,es,2016
"ESP Federation of National Associations of Distributors of Editions (FANDE), ESP Spanish Confederation of Guilds and Bookshop Associations (CEGAL), ESP National Association of Stationery and Stationery Storekeepers (ANAPOE) - 2009",convenio-colectivo-nacional-del-ciclo-de-comercio-del-papel-y-artes-gr-ficas-2009-2012,Spain,es,2009
ESP National Association of Large Distribution Companies (ANGED) - 2017,convenio-colectivo-de-grandes-almacenes-2017-2020,Spain,es,2017
"ESP ASPREN, ESP BLADE, ESP ANEPA - 2017",ii-convenio-colectivo-nacional-de-servicios-de-prevenci-n-ajenos-2017---2018,Spain,es,2017
"ESP Spanish Confederation of Gambling (CEJ), ESP Spanish Bingo and Random Game Federation (FEJBA) - 2017",convenio-marco-estatal-para-las-empresas-organizadoras-del-juego-del-bingo-2017-2018-2019,Spain,es,2017
"ESP FEDETT, ESP ASSEMBLY - 2011",vi-convenio-colectivo-estatal-de-empresas-de-trabajo-temporal-2011-2020,Spain,es,2011
ESP Spanish Contact Center Association (ACE) - 2017,ii-convenio-colectivo-de-mbito-estatal-del-sector-de-contact-center-2017---2019,Spain,es,2017
ESP Grupo AXA - 2017,convenio-colectivo-del-grupo-axa-2017-2020,Spain,es,2017
"ESP Spanish Association of Engineering, Consulting and Technological Services Companies (TECNIBERIA) - 2014",xviii-convenio-colectivo-nacional-de-empresas-de-ingenier-a-y-oficinas-de-estudios-t-cnicos-2014-2017,Spain,es,2014
"ESP National Association of Financial Credit Institutions (ASNEF), ESP Spanish Association of Leasing and Renting (AELR) and the Spanish Association of Factoring (AEF) - 2017",convenio-colectivo-marco-para-los-establecimientos-financieros-de-cr-dito-2017-2018,Spain,es,2017
ESP Burger King Spain S.L.U. - 2017,convenio-colectivo-de-la-empresa-burger-king-spain-s-l-u-2017---2020,Spain,es,2017
ESP Banco de España - 2017,convenio-colectivo-banco-de-espa-a-2016-2017,Spain,es,2017
ESP Meliá Hotels International S.A. - 2013,acuerdo-mundial-iuf--uita-melia-hotels-international-s-a,Spain,es,2013
"ESP Inditex, S.A. - 2009",acuerdo-mundial-entre-inditex-industria-de-dise-o-textil-s-a-y-uni-global-union-para-el-respeto-y-la-promoci-n-del-trabajo-digno-y-los-derechos-laborales-2009,Spain,es,2009
"ESP Inditex, S.A. - 2014",acuerdo-marco-global-entre-industria-de-dise-o-textil-s-a-inditex-s-a-e-industriall-global-union-2014---2015,Spain,es,2014
Acuerdo mundial entre CODERE y UNI Global Union para el respeto y la promoción del trabajo digno y los derechos laborales 2013 - 2015 - 2013,acuerdo-mundial-entre-codere-y-uni-global-union-para-el-respeto-y-la-promoci-n-del-trabajo-digno-y-los-derechos-laborales-2013---2015,Spain,es,2013
"ESP Spanish Confederation of Hotels and Tourist Accommodations (CEHAT), ESP Spanish Federation of Hospitality (FEHR) - 2015",v-acuerdo-laboral-de-mbito-estatal-para-el-sector-de-hosteler-a-2015-2019-con-acta-de-acuerdos-de-la-comision-negociadora-del-v-acuerdo-laboral-de-mbito-estatal-para-el-sector-de-hosteler-a-aleh-v-2019-2010,Spain,es,2015
Modelo de contrato colectivo para la tutela de los derechos de las trabajadoras y de la igualdad de género 2016 -,modelo-de-contrato-colectivo-para-la-tutela-de-los-derechos-de-las-trabajadoras-y-de-la-igualdad-de-g-nero-2016,Spain,es,
"ESP Patronal Association of the Medium Distribution and Supermarkets of Castilla y León (PAMEDISCALE), ESP Association for the Development of the Distribution of Castilla y León (ADD) - 2016",convenio-colectivo-medianas-superficies-alimentacio-n-de-castilla-y-leo-n-2015-2019,Spain,es,2016
"ESP LIDL Supermercados, S.A.U. - 2016",convenio-colectivo-entre-lidl-supermercados-sau-y-de-otra-parte-por-los-sindicatos-m-s-representativos-smc-ugt-y-federaci-n-de-servicios-de-ccoo,Spain,es,2016
"ESP Mercadona S.A., ESP Forns Valencians Forva, ESP S.A. Unipersonal, ESP Mena Supermercados, S.L., ESP Saskibe S.L. - 2014",convenio-colectivo-entre-mercadona-s-a-forns-valencians-forva-s-a-unipersonal-mena-supermercados-s-l-saskibe-s-l-y-de-otra-parte-por-las-sindicatos-m-s-representativos-u-g-t-y-cc-oo,Spain,es,2014
"ESP National Federation of Perfumers and Drugstores of Spain (FENPYDE), ESP National Federation of Herbodontic Associations (FENADIHER) - 2012",convenio-colectivo-estatal-del-comercio-minorista-de-droguer-as-herborister-as-y-perfumer-as-2012-2016_1,Spain,es,2012
ESP Palentine Confederation of Business Organizations (CPOE) - 2015,convenio-colectivo-de-mbito-provincial-para-el-comercio-en-general-excepto-comercio-de-ganader-a-y-comercio-metal-de-palencia-2015-2017,Spain,es,2015
ESP VIPS Group of Companies - 2015,convenio-colectivo-entre-las-empresas-del-grupo-vips-y-las-organizaciones-sindicales-cc-oo-fetico-y-ugt-2015-2018-,Spain,es,2015
ESP National Association of Large Distribution Companies (ANGED) - 2013,convenio-colectivo-estatal-de-grandes-almacenes-entre-la-asociaci-n-nacional-de-grandes-empresas-de-distribuci-n-anged-y-los-sindicatos-fasga-y-fetico,Spain,es,2013
ESP Association of Textile Merchants of the Province of Alicante - 2014,convenio-de-comercio-textil-para-la-provincia-de-alicante-2014-2016,Spain,es,2014
Építőipari Ágazati Kollektív Szerződés_2013 - 2013,-p-t-ipari-gazati-kollekt-v-szerz-d-s_2013,Hungary,hu,2013
"HUN MÁV Group (Magyar Allamvasutak), HUN MÁV Group (Magyar Allamvasutak) - 2010",m-v--start-zrt_2018,Hungary,hu,2010
AEEK_MSZ-EDDSZ_2017 -,aeek_msz-eddsz_2017,Hungary,hu,
Dunaferr_2019 -,dunaferr_2019,Hungary,hu,
VKSZ_2018 - 2018,vksz_2018,Hungary,hu,2018
GEHungary_2013 - 2013,gehungary_2013,Hungary,hu,2013
HUN Magyar Posta - 2012,magyar-posta_2012,Hungary,hu,2012
AZ EGRI TANKERÜLETI KÖZPONT KÖZNEVELÉSI INTÉZMÉNYEI_2017 - 2018,az-egri-tanker-leti-k-zpont-k-znevel-si-int-zm-nyei_2017,Hungary,hu,2018
Paks és Vidéke Általános Fogyasztási és Értékesítő Szövetkezet (ÁFÉSZ) - 2013,afesz-paks-es-videke-2013,Hungary,hu,2013
HUN National Association of Savings Co-operatives -,kksz_orszagos-takarekszovetkezet,Hungary,hu,
AS Prisma Peremarket - 2016,kollektiivleping-koos-lisadega-allkirjastatud-as-prisma-peremarket---2016,Estonia,et,2016
2016 07 01 KL koos lisadega allkirjastatud,2016-07-01-kl-koos-lisadega-allkirjastatud,Estonia,et,2016
2012 KL allkirjastatud,2012-kl-allkirjastatud,Estonia,et,2012
EST Stockman AS -,stockmanni-kl,Estonia,et,
"COL Empresa de Acueducto y Alcantarillado de Bogota - Esp, EAAB-ESP - 2012",convenci-n-colectiva-de-trabajo-entre-la-empresa-de-acueducto-y-alcantarillado-de-bogota--esp-eaab-esp-y-el-sindicato-de-trabajadores-y-empleados-de-servicios-p-blicos-corporaciones-aut-nomas-institutos-descentralizados-y-territoriales-de-colombia-sintraemsdes-2012---2014,Colombia,es,2012
COL Cervecería Unión S.A - 2012,convenci-n-colectiva-de-trabajo-suscrita-entre-la-empresa-cervecer-a-uni-n-s-a-y-el-sindicato-de-trabajadores-de-cervecer-a-uni-n-sintracervuni-n-2012-2016,Colombia,es,2012
COL Filmtex S.A.S. - 2015,convenci-n-colectiva-de-trabajo-entre-la-empresa-filmtex-s-a-s-y-el-sindicato-de-filmtex---sintrafilmtex-y-el-sindicato-nacional-de-trabajadores-de-la-industria-del-pl-stico-y-sus-derivados-sintraplastico,Colombia,es,2015
COL BANCO CORPBANCA COLOMBIA S.A. - 2013,convenci-n-colectiva-de-trabajo-entre-el-banco-corpbanca-colombia-s-a-la-union-nacional-de-empleados-bancarios-uneb-la-asociaci-n-colombiana-de-empleados-bancarios-aceb-y-la-asociaci-n-democr-tica-de-empleados-del-sector-bancario-y-financiero-adeban-2013-2015-,Colombia,es,2013
COL MINIPAK S.A.S - 2012,convenci-n-colectiva-de-trabajo-entre-minipak-s-a-s-y-el-sindicato-de-trabajadores-de-minipak-s-a-sintraminipak,Colombia,es,2012
COL MAYAGÜEZ S.A - 2012,convencion-colectiva-de-trabajo-suscrita-entre-mayaguez-s-a-y-el-sindicato-de-trabajadores-de-la-industria-del-dulce-subdirectiva-de-candelaria-2012-2016,Colombia,es,2012
COL Cooperativa de Productores de Leche de la Costa Atlántica ltda “Coolechera” - 2012,convenci-n-colectiva-de-trabajo-suscrita-entre-cooperativa-de-productores-de-leche-de-la-costa-atl-ntica-ltda-coolechera-y-el-sindicato-de-trabajadores-de-la-cooperativa-de-productores-de-leche-de-la-costa-atl-ntica-sintracoolechera-2012-2016,Colombia,es,2012
COL Caja de Compensación Familiar de Antioquia “Comfama” - 2014,convenci-n-colectiva-de-trabajo-entre-la-caja-de-compensaci-n-familiar-de-antioquia-comfama-y-la-asociaci-n-de-empleados-comfama-asdemco-2014---2016,Colombia,es,2014
COL Supertiendas y Droguerías Olímpica S.A. - 2011,convenci-n-colectiva-de-trabajo-entre-la-empresa-supertiendas-y-droguer-as-ol-mpica-s-a-y-el-sindicato-de-trabajadores-de-supertiendas-y-droguer-as-ol-mpica-s-a-sintra-olimpica-a-o-2011-2014,Colombia,es,2011
"COL Servicios Industriales de Lavado SIL S.A.S., COL Medisanitas S.A., COL Compañía de Medicina Prepagada Salud Ocupacional SANITAS S.A S., COL Clinica Campo Abierto S.A.S., COL Clinica Colsanitas S.A., COL Entidad Promotora de Salud Sanitas S.A., COL Compañía de Medicina Prepagada - COLSANITAS S.A. - 2013",convencion-colectiva-suscrita-entre-el-sindicato-de-trabajadores-de-la-organizaci-n-sanitas-internacional-sintraosi-y-las-sociedades-servicios-industriales-de-lavado-sil-s-a-s-medisanitas-s-a-compa-a-de-medicina-prepagada-salud-ocupacional-sanitas-s-a-s-clinica-campo-abierto-s-a-s-clinica-colsanitas-s-a-entidad-promotora-de-salud-sanitas-s-a-y-compa-a-de-medicina-prepagada---colsanitas-s-a-2013-2015,Colombia,es,2013
COL TELMEX COLOMBIA S.A. - 2013,convenci-n-colectiva-de-trabajo-suscrita-entre-telmex-colombia-s-a-y-la-organizaci-n-sindical-sindicato-nacional-de-industria-de-las-comunicaciones-afines-y-del-transporte-sintracomunicaciones-2013-2015,Colombia,es,2013
Modelo de Convencion Colectiva de Trabajo creado por WageIndicator Foundation - 2016 -,modelo-de-convencion-colectiva-de-trabajo-creado-por-wageindicator-foundation--2016-,Colombia,es,
COL Groupe SEB Colombia S.A - 2013,convenci-n-colectiva-de-trabajo-de-groupe-seb-colombia-s-a-planta-cajic-y-el-sindicato-de-trabajadores-de-groupe-seb-colombia-s-a-sintraseb-colombia-2013-2016,Colombia,es,2013
COL SEPECOL - 2015,convencion-colectiva-de-trabajo-suscrita-entre-la-empresa-sepecol-ltda-y-el-sindicato-nacional-de-trabajadores-de-la-industria-de-la-vigilancia-y-seguridad-privada-sub-directiva-seccional-bogota-sintravip_-2015-2016,Colombia,es,2015
COL SU OPORTUNO SERVICIO S.O.S. LTDA - 2013,convenci-n-colectiva-de-trabajo-suscrita-entre-la-empresa-su-oportuno-servicio-s-o-s-ltday-el-sindicato-nacional-de-trabajadores-de-la-industria-de-la-vigilancia-y-seguridad-privada-sub-directiva-seccional-bogot-sintravip-,Colombia,es,2013
COL Seguridad Atempi LTDA. - 2014,convencion-colectiva-de-trabajo-sintratempi-2014-2015,Colombia,es,2014
COL Companía de Galletas Noel S.A.S. - 2013,convenci-n-colectiva-de-trabajo-2013-2015-suscrita-entre-compa-a-de-galletas-noel-s-a-s-y-los-sindicatos-sintralimenticia-y-sinaltrainal,Colombia,es,2013
COL Saint-Gobain Abrasivos Colombia LTDA - 2013,convenci-n-colectiva-celebrada-entre-la-empresa-saint-gobain-abrasivos-colombia-ltda-y-el-sindicato-de-trabajadores-de-saint-gobain-abrasivos-colombia-sintrasaint-gobain-abrasivos-colombia,Colombia,es,2013
COL Administración Municipal del Municipio de Santiago de Cali - 2013,el-acta-final-de-la-negociaci-n-de-el-municipal-de-santiago-de-cali,Colombia,es,2013
COL Empresa sanitaria del Quindío ESAQUIN S.A. E.S.P. - 2013,convencion-colectiva-de-trabajo-celebrada-entre-la-empresa-sanitaria-del-quindio-esaquin-s-a-e-s-p-y-el-sindicato-de-trabajadores-de-la-empresa-sanitaria-del-quindio-s-a-e-s-p-,Colombia,es,2013
COL Municipio de Tunja - 2014,acuerdo-colectivo-compango---percy-de-humberto-y-sindical-principales-sintraopuboy,Colombia,es,2014
COL Bancolombia S.A. - 2011,convencion-colectiva-de-trabajo-celebrada-entre-bancolombia-s-a-y-los-sindicatos-sintrabancol-y-uneb,Colombia,es,2011
"COL Secretaría Distrital de Cultura, Recreación y Deporte - SCRD - 2014",acta-de-acuerdo-colectivo-suscrito-entre-la-secretaria-distrital-de-cultura-recreaci-n-y-deporte-scrd---instituto-distrital-de-las-artes-idartes-y-el-sindicato-de-servidores-p-blicos-de-la-secretar-a-distrital-de-cultura-recreaci-n-y-deporte-entidades-adscritas-y-vinculada-sintracultur-,Colombia,es,2014
COL Gun Club de Bogotá - 2013,convencion-colectiva-de-trabajo-suscrita-entre-el-gun-club-y-el-sindicato-hocar-seccional-bogota-2013-2015,Colombia,es,2013
COL Administracion Departamental de Arauca - 2012,sindicato-de-trabajadores-oficiales-y-empleados-p-blicos-del-departamento-de-arauca-sintrarauca-,Colombia,es,2012
COL Club Infantas - 2012,convenci-n-colectiva-de-trabajo-suscrita-entre-la-empresa-club-infantas-y-el-sindicato-nacional-de-trabajadores-de-la-produccion-distribucion-y-consumo-de-alimentos-y-bebidas-en-clubes-hoteles-restaurantes-y-similares-de-colombia-hocar-,Colombia,es,2012
COL Comercial Nutresa S.A.S. - 2014,convenci-n-colectiva-de-trabajo-2014-2016-sindicato-nacional-de-trabajadores-de-la-empresa-comercial-nutresas-a-s-sintranutresa-,Colombia,es,2014
COL Municipio de Villavicencio - 2012,convencion-colectiva-de-trabajo-sintramunicipio,Colombia,es,2012
COL Bimbo Colombia S.A. - 2011,convencion-colectiva-de-trabajo-bimbo-colombia-s-a,Colombia,es,2011
COL Empitalito E.S.P. - 2012,decima-segunda-convencion-colectiva-de-trabajo-celebrada-entre-empitalito-e-s-p-y-el-sindicato-de-trabajadores-oficiales-de-la-misma-para-la-vigencia-de-los-anos-2012-2013-2014-y-2015,Colombia,es,2012
COL Filmtex S.A.S. - 2012,convenci-n-colectiva-de-trabajo-suscrita-entre-filmtex-s-a-s-y-el-sindicato-de-trabajadores-de-filmtex-s-a-s-sintrafilmtex-y-el-sindicato-nacional-de-trabajadores-de-la-industria-del-pl-stico-y-sus-derivados-sintraplastico,Colombia,es,2012
MEX Petróleos Mexicanos - 2017,contrato-colectivo-de-trabajo-celebrado-entre-petr-leos-mexicanos-y-el-sindicato-de-trabajadores-petroleros-de-la-rep-blica-mexicana---2017---2019,Mexico,es,2017
MEX Comisión Federal De Electricidad - 2016,contrato-colectivo-de-trabajo-2016---2018,Mexico,es,2016
MWI Nu-Tread Limited - 2016,collective-bargaining-agreement-between-nu-tread-as-company-and-transport-general-workers-union-as-trade-union-representing-the-workers-on-basic-wage-negotiation---2016,Malawi,en,2016
MWI Water Boards (Northern Region Water Board - Central Region Water Board - Lilongwe Water Board - Blantyre Water Board - Southern Region Water Board) - 2014,collective-bargaining-agreement-between-water-boards-and-water-employees-trade-union-of-malawi---2014,Malawi,en,2014
MWI Sunbird Tourism Limited - 2010,recognition-agreement-between-sunbird-tourism-limited-and-the-hotel-food-processing-and-catering-workers-union,Malawi,en,2010
skanska_2014 - 2014,skanska_2014,Poland,pl,2014
PRACOWNIKÓW NIE BĘDĄCYCH NAUCZYCIELAMI_SZKOŁACH I PLACÓWKACH_ŁÓDŹ_2009 - 2009,pracownik-w-nie-b-d-cych-nauczycielami_szko-ach-i-plac-wkach_-d-_2009,Poland,pl,2009
ZAKŁADOWY-UKLAD-ZBIOROWY-PRACY-DLA-PRACOWNIKOW-KGHM-POLSKA-MIEDZ_2017 - 2017,zak-adowy-uklad-zbiorowy-pracy-dla-pracownikow-kghm-polska-miedz_2017,Poland,pl,2017
Ponadzakładowy Układ Zbiorowy Pracy dla Pracowników Parków Narodowych_2013 - 2013,ponadzak-adowy-uk-ad-zbiorowy-pracy-dla-pracownik-w-park-w-narodowych_2013,Poland,pl,2013
veolia_2017 - 2017,veolia_2017,Poland,pl,2017
Philip Morris_2005 - 1998,philip-morris_2005,Poland,pl,1998
BNP_Paribas_2016 - 2017,bnp_paribas_2016,Poland,pl,2017
zywiec - 2002,zywiec_2010,Poland,pl,2002
Leonardo - 1997,leonardo_2012,Poland,pl,1997
Arcelor-Mittal - 2011,arcelor-mittal_2017,Poland,pl,2011
PAK TIP - 1999,memorandum-of-settlement-between-tip-and-tip-employees-and-workers-union---1999,Pakistan,en,1999
PAK TIP - 1991,memorandum-of-settlement-between-tip-and-tip-employees-and-workers-union---1991,Pakistan,en,1991
PAK Allied Bank Limited - 2008,memorandum-of-settlement-between-allied-bank-limited-and-allied-bank-worker-s-federation-of-pakistan---2008,Pakistan,en,2008
PAK Shell Pakistan Limited - 2009,memorandum-of-settlement-between-shell-pakistan-limited-and-shell-employees-union---2006,Pakistan,en,2009
